Entity,Code,Day,new_vaccinations_smoothed_per_million
Philippines,PHL,2021-05-22,0.15330000000000002
Poland,POL,2020-12-29,0.0114
Poland,POL,2020-12-30,0.0453
Poland,POL,2020-12-31,0.0402
Poland,POL,2021-01-01,0.031
Poland,POL,2021-01-02,0.0256
Poland,POL,2021-01-03,0.021500000000000002
Poland,POL,2021-01-04,0.0341
Poland,POL,2021-01-05,0.0506
Poland,POL,2021-01-06,0.0468
Poland,POL,2021-01-07,0.0534
Poland,POL,2021-01-08,0.0565
Poland,POL,2021-01-09,0.0565
Poland,POL,2021-01-10,0.0575
Poland,POL,2021-01-11,0.0625
Poland,POL,2021-01-12,0.0639
Poland,POL,2021-01-13,0.07880000000000001
Poland,POL,2021-01-14,0.08360000000000001
Poland,POL,2021-01-15,0.08990000000000001
Poland,POL,2021-01-16,0.0971
Poland,POL,2021-01-17,0.10060000000000001
Poland,POL,2021-01-18,0.0896
Poland,POL,2021-01-19,0.0874
Poland,POL,2021-01-20,0.084
Poland,POL,2021-01-21,0.08850000000000001
Poland,POL,2021-01-22,0.09340000000000001
Poland,POL,2021-01-23,0.092
Poland,POL,2021-01-24,0.0898
Poland,POL,2021-01-25,0.10640000000000001
Poland,POL,2021-01-26,0.1375
Poland,POL,2021-01-27,0.1572
Poland,POL,2021-01-28,0.1706
Poland,POL,2021-01-29,0.1724
Poland,POL,2021-01-30,0.17200000000000001
Poland,POL,2021-01-31,0.1772
Poland,POL,2021-02-01,0.1716
Poland,POL,2021-02-02,0.16490000000000002
Poland,POL,2021-02-03,0.1711
Poland,POL,2021-02-04,0.1772
Poland,POL,2021-02-05,0.1799
Poland,POL,2021-02-06,0.18280000000000002
Poland,POL,2021-02-07,0.1811
Poland,POL,2021-02-08,0.1825
Poland,POL,2021-02-09,0.1628
Poland,POL,2021-02-10,0.1593
Poland,POL,2021-02-11,0.1612
Poland,POL,2021-02-12,0.1711
Poland,POL,2021-02-13,0.1759
Poland,POL,2021-02-14,0.1757
Poland,POL,2021-02-15,0.1676
Poland,POL,2021-02-16,0.1723
Poland,POL,2021-02-17,0.18910000000000002
Poland,POL,2021-02-18,0.2126
Poland,POL,2021-02-19,0.22260000000000002
Poland,POL,2021-02-20,0.223
Poland,POL,2021-02-21,0.2238
Poland,POL,2021-02-22,0.22660000000000002
Poland,POL,2021-02-23,0.2434
Poland,POL,2021-02-24,0.22870000000000001
Poland,POL,2021-02-25,0.2164
Poland,POL,2021-02-26,0.22990000000000002
Poland,POL,2021-02-27,0.2285
Poland,POL,2021-02-28,0.23450000000000001
Poland,POL,2021-03-01,0.23550000000000001
Poland,POL,2021-03-02,0.2364
Poland,POL,2021-03-03,0.2373
Poland,POL,2021-03-04,0.24960000000000002
Poland,POL,2021-03-05,0.22710000000000002
Poland,POL,2021-03-06,0.2446
Poland,POL,2021-03-07,0.2422
Poland,POL,2021-03-08,0.23450000000000001
Poland,POL,2021-03-09,0.221
Poland,POL,2021-03-10,0.23390000000000002
Poland,POL,2021-03-11,0.22640000000000002
Poland,POL,2021-03-12,0.2325
Poland,POL,2021-03-13,0.21380000000000002
Poland,POL,2021-03-14,0.2087
Poland,POL,2021-03-15,0.20850000000000002
Poland,POL,2021-03-16,0.19590000000000002
Poland,POL,2021-03-17,0.1887
Poland,POL,2021-03-18,0.1895
Poland,POL,2021-03-19,0.18730000000000002
Poland,POL,2021-03-20,0.1875
Poland,POL,2021-03-21,0.187
Poland,POL,2021-03-22,0.1966
Poland,POL,2021-03-23,0.22190000000000001
Poland,POL,2021-03-24,0.2426
Poland,POL,2021-03-25,0.2549
Poland,POL,2021-03-26,0.2914
Poland,POL,2021-03-27,0.3038
Poland,POL,2021-03-28,0.32330000000000003
Poland,POL,2021-03-29,0.3413
Poland,POL,2021-03-30,0.3352
Poland,POL,2021-03-31,0.3357
Poland,POL,2021-04-01,0.3375
Poland,POL,2021-04-02,0.32430000000000003
Poland,POL,2021-04-03,0.30870000000000003
Poland,POL,2021-04-04,0.29300000000000004
Poland,POL,2021-04-05,0.2579
Poland,POL,2021-04-06,0.28340000000000004
Poland,POL,2021-04-07,0.275
Poland,POL,2021-04-08,0.3022
Poland,POL,2021-04-09,0.315
Poland,POL,2021-04-10,0.3769
Poland,POL,2021-04-11,0.38830000000000003
Poland,POL,2021-04-12,0.4224
Poland,POL,2021-04-13,0.4294
Poland,POL,2021-04-14,0.4635
Poland,POL,2021-04-15,0.461
Poland,POL,2021-04-16,0.44010000000000005
Poland,POL,2021-04-17,0.41910000000000003
Poland,POL,2021-04-18,0.4486
Poland,POL,2021-04-19,0.46130000000000004
Poland,POL,2021-04-20,0.4682
Poland,POL,2021-04-21,0.4786
Poland,POL,2021-04-22,0.49910000000000004
Poland,POL,2021-04-23,0.549
Poland,POL,2021-04-24,0.5515
Poland,POL,2021-04-25,0.5541
Poland,POL,2021-04-26,0.5796
Poland,POL,2021-04-27,0.5774
Poland,POL,2021-04-28,0.5987
Poland,POL,2021-04-29,0.628
Poland,POL,2021-04-30,0.6055
Poland,POL,2021-05-01,0.6304000000000001
Poland,POL,2021-05-02,0.6011000000000001
Poland,POL,2021-05-03,0.5487000000000001
Poland,POL,2021-05-04,0.5908
Poland,POL,2021-05-05,0.5788
Poland,POL,2021-05-06,0.5902000000000001
Poland,POL,2021-05-07,0.6551
Poland,POL,2021-05-08,0.677
Poland,POL,2021-05-09,0.6899000000000001
Poland,POL,2021-05-10,0.7405
Poland,POL,2021-05-11,0.7432000000000001
Poland,POL,2021-05-12,0.7907000000000001
Poland,POL,2021-05-13,0.7966000000000001
Poland,POL,2021-05-14,0.7925000000000001
Poland,POL,2021-05-15,0.7947000000000001
Poland,POL,2021-05-16,0.7984
Poland,POL,2021-05-17,0.7874
Poland,POL,2021-05-18,0.792
Poland,POL,2021-05-19,0.7942
Poland,POL,2021-05-20,0.7965
Poland,POL,2021-05-21,0.7969
Poland,POL,2021-05-22,0.7891
Portugal,PRT,2020-12-28,0.0274
Portugal,PRT,2020-12-29,0.0755
Portugal,PRT,2020-12-30,0.08360000000000001
Portugal,PRT,2020-12-31,0.06810000000000001
Portugal,PRT,2021-01-01,0.0545
Portugal,PRT,2021-01-02,0.0454
Portugal,PRT,2021-01-03,0.038900000000000004
Portugal,PRT,2021-01-04,0.0363
Portugal,PRT,2021-01-05,0.036500000000000005
Portugal,PRT,2021-01-06,0.043300000000000005
Portugal,PRT,2021-01-07,0.0546
Portugal,PRT,2021-01-08,0.058100000000000006
Portugal,PRT,2021-01-09,0.058300000000000005
Portugal,PRT,2021-01-10,0.058300000000000005
Portugal,PRT,2021-01-11,0.058300000000000005
Portugal,PRT,2021-01-12,0.0557
Portugal,PRT,2021-01-13,0.0539
Portugal,PRT,2021-01-14,0.0551
Portugal,PRT,2021-01-15,0.0621
Portugal,PRT,2021-01-16,0.0641
Portugal,PRT,2021-01-17,0.06570000000000001
Portugal,PRT,2021-01-18,0.0692
Portugal,PRT,2021-01-19,0.0872
Portugal,PRT,2021-01-20,0.10840000000000001
Portugal,PRT,2021-01-21,0.13920000000000002
Portugal,PRT,2021-01-22,0.1655
Portugal,PRT,2021-01-23,0.1841
Portugal,PRT,2021-01-24,0.1883
Portugal,PRT,2021-01-25,0.1835
Portugal,PRT,2021-01-26,0.1612
Portugal,PRT,2021-01-27,0.1416
Portugal,PRT,2021-01-28,0.1198
Portugal,PRT,2021-01-29,0.1107
Portugal,PRT,2021-01-30,0.11030000000000001
Portugal,PRT,2021-01-31,0.1136
Portugal,PRT,2021-02-01,0.11610000000000001
Portugal,PRT,2021-02-02,0.1101
Portugal,PRT,2021-02-03,0.10160000000000001
Portugal,PRT,2021-02-04,0.0956
Portugal,PRT,2021-02-05,0.0892
Portugal,PRT,2021-02-06,0.08950000000000001
Portugal,PRT,2021-02-07,0.0829
Portugal,PRT,2021-02-08,0.081
Portugal,PRT,2021-02-09,0.0814
Portugal,PRT,2021-02-10,0.0901
Portugal,PRT,2021-02-11,0.1009
Portugal,PRT,2021-02-12,0.1246
Portugal,PRT,2021-02-13,0.1559
Portugal,PRT,2021-02-14,0.17850000000000002
Portugal,PRT,2021-02-15,0.2275
Portugal,PRT,2021-02-16,0.2373
Portugal,PRT,2021-02-17,0.2393
Portugal,PRT,2021-02-18,0.24130000000000001
Portugal,PRT,2021-02-19,0.2523
Portugal,PRT,2021-02-20,0.2533
Portugal,PRT,2021-02-21,0.2548
Portugal,PRT,2021-02-22,0.21960000000000002
Portugal,PRT,2021-02-23,0.2242
Portugal,PRT,2021-02-24,0.23800000000000002
Portugal,PRT,2021-02-25,0.251
Portugal,PRT,2021-02-26,0.2576
Portugal,PRT,2021-02-27,0.262
Portugal,PRT,2021-02-28,0.269
Portugal,PRT,2021-03-01,0.27490000000000003
Portugal,PRT,2021-03-02,0.2778
Portugal,PRT,2021-03-03,0.26280000000000003
Portugal,PRT,2021-03-04,0.2582
Portugal,PRT,2021-03-05,0.2559
Portugal,PRT,2021-03-06,0.2545
Portugal,PRT,2021-03-07,0.24480000000000002
Portugal,PRT,2021-03-08,0.23900000000000002
Portugal,PRT,2021-03-09,0.2318
Portugal,PRT,2021-03-10,0.2252
Portugal,PRT,2021-03-11,0.2187
Portugal,PRT,2021-03-12,0.2076
Portugal,PRT,2021-03-13,0.199
Portugal,PRT,2021-03-14,0.1978
Portugal,PRT,2021-03-15,0.20600000000000002
Portugal,PRT,2021-03-16,0.2255
Portugal,PRT,2021-03-17,0.2207
Portugal,PRT,2021-03-18,0.23570000000000002
Portugal,PRT,2021-03-19,0.25
Portugal,PRT,2021-03-20,0.2656
Portugal,PRT,2021-03-21,0.2751
Portugal,PRT,2021-03-22,0.27
Portugal,PRT,2021-03-23,0.25980000000000003
Portugal,PRT,2021-03-24,0.2806
Portugal,PRT,2021-03-25,0.2918
Portugal,PRT,2021-03-26,0.3285
Portugal,PRT,2021-03-27,0.30870000000000003
Portugal,PRT,2021-03-28,0.3652
Portugal,PRT,2021-03-29,0.38830000000000003
Portugal,PRT,2021-03-30,0.39640000000000003
Portugal,PRT,2021-03-31,0.40850000000000003
Portugal,PRT,2021-04-01,0.38220000000000004
Portugal,PRT,2021-04-02,0.39880000000000004
Portugal,PRT,2021-04-03,0.40540000000000004
Portugal,PRT,2021-04-04,0.3417
Portugal,PRT,2021-04-05,0.3105
Portugal,PRT,2021-04-06,0.32320000000000004
Portugal,PRT,2021-04-07,0.3355
Portugal,PRT,2021-04-08,0.389
Portugal,PRT,2021-04-09,0.37110000000000004
Portugal,PRT,2021-04-10,0.4189
Portugal,PRT,2021-04-11,0.4118
Portugal,PRT,2021-04-12,0.431
Portugal,PRT,2021-04-13,0.43010000000000004
Portugal,PRT,2021-04-14,0.4364
Portugal,PRT,2021-04-15,0.4388
Portugal,PRT,2021-04-16,0.43760000000000004
Portugal,PRT,2021-04-17,0.43520000000000003
Portugal,PRT,2021-04-18,0.5835
Portugal,PRT,2021-04-19,0.67
Portugal,PRT,2021-04-20,0.6706000000000001
Portugal,PRT,2021-04-21,0.6621
Portugal,PRT,2021-04-22,0.6486000000000001
Portugal,PRT,2021-04-23,0.646
Portugal,PRT,2021-04-24,0.6597000000000001
Portugal,PRT,2021-04-25,0.5543
Portugal,PRT,2021-04-26,0.48750000000000004
Portugal,PRT,2021-04-27,0.5107
Portugal,PRT,2021-04-28,0.5263
Portugal,PRT,2021-04-29,0.5528000000000001
Portugal,PRT,2021-04-30,0.5710000000000001
Portugal,PRT,2021-05-01,0.5833
Portugal,PRT,2021-05-02,0.5943
Portugal,PRT,2021-05-03,0.6045
Portugal,PRT,2021-05-04,0.6272
Portugal,PRT,2021-05-05,0.666
Portugal,PRT,2021-05-06,0.6915
Portugal,PRT,2021-05-07,0.7198
Portugal,PRT,2021-05-08,0.7449
Portugal,PRT,2021-05-09,0.7883
Portugal,PRT,2021-05-10,0.8185
Portugal,PRT,2021-05-11,0.8374
Portugal,PRT,2021-05-12,0.8265
Portugal,PRT,2021-05-13,0.7949
Portugal,PRT,2021-05-14,0.7549
Portugal,PRT,2021-05-15,0.7207
Portugal,PRT,2021-05-16,0.7871
Portugal,PRT,2021-05-17,0.8278000000000001
Portugal,PRT,2021-05-18,0.8137000000000001
Portugal,PRT,2021-05-19,0.8280000000000001
Portugal,PRT,2021-05-20,0.8433
Portugal,PRT,2021-05-21,0.8575
Portugal,PRT,2021-05-22,0.8653000000000001
Qatar,QAT,2020-12-23,0.046900000000000004
Qatar,QAT,2020-12-24,0.046900000000000004
Qatar,QAT,2020-12-25,0.046900000000000004
Qatar,QAT,2020-12-26,0.046900000000000004
Qatar,QAT,2020-12-27,0.046900000000000004
Qatar,QAT,2020-12-28,0.046900000000000004
Qatar,QAT,2020-12-29,0.046900000000000004
Qatar,QAT,2020-12-30,0.046900000000000004
Qatar,QAT,2020-12-31,0.046900000000000004
Qatar,QAT,2021-01-01,0.046900000000000004
Qatar,QAT,2021-01-02,0.046900000000000004
Qatar,QAT,2021-01-03,0.046900000000000004
Qatar,QAT,2021-01-04,0.046900000000000004
Qatar,QAT,2021-01-05,0.046900000000000004
Qatar,QAT,2021-01-06,0.046900000000000004
Qatar,QAT,2021-01-07,0.046900000000000004
Qatar,QAT,2021-01-08,0.046900000000000004
Qatar,QAT,2021-01-09,0.046900000000000004
Qatar,QAT,2021-01-10,0.046900000000000004
Qatar,QAT,2021-01-11,0.046900000000000004
Qatar,QAT,2021-01-12,0.046900000000000004
Qatar,QAT,2021-01-13,0.046900000000000004
Qatar,QAT,2021-01-14,0.046900000000000004
Qatar,QAT,2021-01-15,0.046900000000000004
Qatar,QAT,2021-01-16,0.046900000000000004
Qatar,QAT,2021-01-17,0.046900000000000004
Qatar,QAT,2021-01-18,0.046900000000000004
Qatar,QAT,2021-01-19,0.046900000000000004
Qatar,QAT,2021-01-20,0.046900000000000004
Qatar,QAT,2021-01-21,0.046900000000000004
Qatar,QAT,2021-01-22,0.046900000000000004
Qatar,QAT,2021-01-23,0.046900000000000004
Qatar,QAT,2021-01-24,0.046900000000000004
Qatar,QAT,2021-01-25,0.046900000000000004
Qatar,QAT,2021-01-26,0.046900000000000004
Qatar,QAT,2021-01-27,0.046900000000000004
Qatar,QAT,2021-01-28,0.046900000000000004
Qatar,QAT,2021-01-29,0.061500000000000006
Qatar,QAT,2021-01-30,0.076
Qatar,QAT,2021-01-31,0.0906
Qatar,QAT,2021-02-01,0.1051
Qatar,QAT,2021-02-02,0.11960000000000001
Qatar,QAT,2021-02-03,0.1342
Qatar,QAT,2021-02-04,0.14880000000000002
Qatar,QAT,2021-02-05,0.14880000000000002
Qatar,QAT,2021-02-06,0.14880000000000002
Qatar,QAT,2021-02-07,0.14880000000000002
Qatar,QAT,2021-02-08,0.14880000000000002
Qatar,QAT,2021-02-09,0.14880000000000002
Qatar,QAT,2021-02-10,0.14880000000000002
Qatar,QAT,2021-02-11,0.14880000000000002
Qatar,QAT,2021-02-12,0.14880000000000002
Qatar,QAT,2021-02-13,0.14880000000000002
Qatar,QAT,2021-02-14,0.14880000000000002
Qatar,QAT,2021-02-15,0.14880000000000002
Qatar,QAT,2021-02-16,0.14880000000000002
Qatar,QAT,2021-02-17,0.14880000000000002
Qatar,QAT,2021-02-18,0.14880000000000002
Qatar,QAT,2021-02-19,0.1821
Qatar,QAT,2021-02-20,0.21530000000000002
Qatar,QAT,2021-02-21,0.24860000000000002
Qatar,QAT,2021-02-22,0.28190000000000004
Qatar,QAT,2021-02-23,0.31520000000000004
Qatar,QAT,2021-02-24,0.34850000000000003
Qatar,QAT,2021-02-25,0.38180000000000003
Qatar,QAT,2021-02-26,0.38180000000000003
Qatar,QAT,2021-02-27,0.38180000000000003
Qatar,QAT,2021-02-28,0.38180000000000003
Qatar,QAT,2021-03-01,0.38180000000000003
Qatar,QAT,2021-03-02,0.38180000000000003
Qatar,QAT,2021-03-03,0.38180000000000003
Qatar,QAT,2021-03-04,0.38180000000000003
Qatar,QAT,2021-03-05,0.38180000000000003
Qatar,QAT,2021-03-06,0.38180000000000003
Qatar,QAT,2021-03-07,0.38180000000000003
Qatar,QAT,2021-03-08,0.4148
Qatar,QAT,2021-03-09,0.4479
Qatar,QAT,2021-03-10,0.48100000000000004
Qatar,QAT,2021-03-11,0.5339
Qatar,QAT,2021-03-12,0.5868
Qatar,QAT,2021-03-13,0.6397
Qatar,QAT,2021-03-14,0.6925
Qatar,QAT,2021-03-15,0.7124
Qatar,QAT,2021-03-16,0.7322000000000001
Qatar,QAT,2021-03-17,0.7285
Qatar,QAT,2021-03-18,0.7050000000000001
Qatar,QAT,2021-03-19,0.6815
Qatar,QAT,2021-03-20,0.658
Qatar,QAT,2021-03-21,0.6344000000000001
Qatar,QAT,2021-03-22,0.6313000000000001
Qatar,QAT,2021-03-23,0.632
Qatar,QAT,2021-03-24,0.6516000000000001
Qatar,QAT,2021-03-25,0.6716000000000001
Qatar,QAT,2021-03-26,0.7000000000000001
Qatar,QAT,2021-03-27,0.7118
Qatar,QAT,2021-03-28,0.7224
Qatar,QAT,2021-03-29,0.7411
Qatar,QAT,2021-03-30,0.7597
Qatar,QAT,2021-03-31,0.7842
Qatar,QAT,2021-04-01,0.8069000000000001
Qatar,QAT,2021-04-02,0.8195
Qatar,QAT,2021-04-03,0.8329000000000001
Qatar,QAT,2021-04-04,0.8456
Qatar,QAT,2021-04-05,0.8416
Qatar,QAT,2021-04-06,0.8473
Qatar,QAT,2021-04-07,0.8489
Qatar,QAT,2021-04-08,0.8465
Qatar,QAT,2021-04-09,0.8649
Qatar,QAT,2021-04-10,0.8581000000000001
Qatar,QAT,2021-04-11,0.8376
Qatar,QAT,2021-04-12,0.8424
Qatar,QAT,2021-04-13,0.8433
Qatar,QAT,2021-04-14,0.8519
Qatar,QAT,2021-04-15,0.8453
Qatar,QAT,2021-04-16,0.8331000000000001
Qatar,QAT,2021-04-17,0.8075
Qatar,QAT,2021-04-18,0.8353
Qatar,QAT,2021-04-19,0.8268000000000001
Qatar,QAT,2021-04-20,0.8176
Qatar,QAT,2021-04-21,0.8002
Qatar,QAT,2021-04-22,0.8044
Qatar,QAT,2021-04-23,0.807
Qatar,QAT,2021-04-24,0.8413
Qatar,QAT,2021-04-25,0.8307
Qatar,QAT,2021-04-26,0.8490000000000001
Qatar,QAT,2021-04-27,0.8584
Qatar,QAT,2021-04-28,0.8725
Qatar,QAT,2021-04-29,0.8992
Qatar,QAT,2021-04-30,0.9114000000000001
Qatar,QAT,2021-05-01,0.9134
Qatar,QAT,2021-05-02,0.933
Qatar,QAT,2021-05-03,0.9554
Qatar,QAT,2021-05-04,0.998
Qatar,QAT,2021-05-05,1.0169000000000001
Qatar,QAT,2021-05-06,1.0199
Qatar,QAT,2021-05-07,1.0231000000000001
Qatar,QAT,2021-05-08,1.0322
Qatar,QAT,2021-05-09,1.038
Qatar,QAT,2021-05-10,1.0376
Qatar,QAT,2021-05-11,1.0178
Qatar,QAT,2021-05-12,1.04
Qatar,QAT,2021-05-13,1.052
Qatar,QAT,2021-05-14,1.0621
Qatar,QAT,2021-05-15,1.0654000000000001
Qatar,QAT,2021-05-16,1.102
Qatar,QAT,2021-05-17,1.1340000000000001
Qatar,QAT,2021-05-18,1.1593
Qatar,QAT,2021-05-19,1.1855
Qatar,QAT,2021-05-20,1.2207000000000001
Qatar,QAT,2021-05-21,1.2737
Romania,ROU,2020-12-28,0.0057
Romania,ROU,2020-12-29,0.0047
Romania,ROU,2020-12-30,0.0081
Romania,ROU,2020-12-31,0.012100000000000001
Romania,ROU,2021-01-01,0.0111
Romania,ROU,2021-01-02,0.0106
Romania,ROU,2021-01-03,0.0094
Romania,ROU,2021-01-04,0.017400000000000002
Romania,ROU,2021-01-05,0.028800000000000003
Romania,ROU,2021-01-06,0.0393
Romania,ROU,2021-01-07,0.049100000000000005
Romania,ROU,2021-01-08,0.060200000000000004
Romania,ROU,2021-01-09,0.0661
Romania,ROU,2021-01-10,0.0703
Romania,ROU,2021-01-11,0.07400000000000001
Romania,ROU,2021-01-12,0.0734
Romania,ROU,2021-01-13,0.0711
Romania,ROU,2021-01-14,0.057800000000000004
Romania,ROU,2021-01-15,0.0675
Romania,ROU,2021-01-16,0.06960000000000001
Romania,ROU,2021-01-17,0.0712
Romania,ROU,2021-01-18,0.08170000000000001
Romania,ROU,2021-01-19,0.09620000000000001
Romania,ROU,2021-01-20,0.1144
Romania,ROU,2021-01-21,0.1439
Romania,ROU,2021-01-22,0.1502
Romania,ROU,2021-01-23,0.16540000000000002
Romania,ROU,2021-01-24,0.17980000000000002
Romania,ROU,2021-01-25,0.1852
Romania,ROU,2021-01-26,0.1918
Romania,ROU,2021-01-27,0.1948
Romania,ROU,2021-01-28,0.194
Romania,ROU,2021-01-29,0.19390000000000002
Romania,ROU,2021-01-30,0.1883
Romania,ROU,2021-01-31,0.182
Romania,ROU,2021-02-01,0.1757
Romania,ROU,2021-02-02,0.1636
Romania,ROU,2021-02-03,0.1496
Romania,ROU,2021-02-04,0.13770000000000002
Romania,ROU,2021-02-05,0.1296
Romania,ROU,2021-02-06,0.12510000000000002
Romania,ROU,2021-02-07,0.12250000000000001
Romania,ROU,2021-02-08,0.1264
Romania,ROU,2021-02-09,0.13470000000000001
Romania,ROU,2021-02-10,0.1476
Romania,ROU,2021-02-11,0.15940000000000001
Romania,ROU,2021-02-12,0.1688
Romania,ROU,2021-02-13,0.1807
Romania,ROU,2021-02-14,0.1913
Romania,ROU,2021-02-15,0.19290000000000002
Romania,ROU,2021-02-16,0.19820000000000002
Romania,ROU,2021-02-17,0.2001
Romania,ROU,2021-02-18,0.2011
Romania,ROU,2021-02-19,0.20020000000000002
Romania,ROU,2021-02-20,0.19840000000000002
Romania,ROU,2021-02-21,0.197
Romania,ROU,2021-02-22,0.19160000000000002
Romania,ROU,2021-02-23,0.1792
Romania,ROU,2021-02-24,0.168
Romania,ROU,2021-02-25,0.1535
Romania,ROU,2021-02-26,0.1394
Romania,ROU,2021-02-27,0.12660000000000002
Romania,ROU,2021-02-28,0.11410000000000001
Romania,ROU,2021-03-01,0.1158
Romania,ROU,2021-03-02,0.1223
Romania,ROU,2021-03-03,0.1301
Romania,ROU,2021-03-04,0.1476
Romania,ROU,2021-03-05,0.1685
Romania,ROU,2021-03-06,0.193
Romania,ROU,2021-03-07,0.21830000000000002
Romania,ROU,2021-03-08,0.2267
Romania,ROU,2021-03-09,0.2341
Romania,ROU,2021-03-10,0.24350000000000002
Romania,ROU,2021-03-11,0.24810000000000001
Romania,ROU,2021-03-12,0.24960000000000002
Romania,ROU,2021-03-13,0.2497
Romania,ROU,2021-03-14,0.2479
Romania,ROU,2021-03-15,0.2524
Romania,ROU,2021-03-16,0.2612
Romania,ROU,2021-03-17,0.26330000000000003
Romania,ROU,2021-03-18,0.26480000000000004
Romania,ROU,2021-03-19,0.2651
Romania,ROU,2021-03-20,0.26680000000000004
Romania,ROU,2021-03-21,0.268
Romania,ROU,2021-03-22,0.26580000000000004
Romania,ROU,2021-03-23,0.26480000000000004
Romania,ROU,2021-03-24,0.2684
Romania,ROU,2021-03-25,0.2736
Romania,ROU,2021-03-26,0.2775
Romania,ROU,2021-03-27,0.2832
Romania,ROU,2021-03-28,0.2908
Romania,ROU,2021-03-29,0.2952
Romania,ROU,2021-03-30,0.2995
Romania,ROU,2021-03-31,0.2988
Romania,ROU,2021-04-01,0.2979
Romania,ROU,2021-04-02,0.3
Romania,ROU,2021-04-03,0.2977
Romania,ROU,2021-04-04,0.2929
Romania,ROU,2021-04-05,0.2921
Romania,ROU,2021-04-06,0.2851
Romania,ROU,2021-04-07,0.28290000000000004
Romania,ROU,2021-04-08,0.2823
Romania,ROU,2021-04-09,0.2796
Romania,ROU,2021-04-10,0.2844
Romania,ROU,2021-04-11,0.2909
Romania,ROU,2021-04-12,0.2994
Romania,ROU,2021-04-13,0.3155
Romania,ROU,2021-04-14,0.33390000000000003
Romania,ROU,2021-04-15,0.3511
Romania,ROU,2021-04-16,0.37
Romania,ROU,2021-04-17,0.38430000000000003
Romania,ROU,2021-04-18,0.39530000000000004
Romania,ROU,2021-04-19,0.4045
Romania,ROU,2021-04-20,0.4137
Romania,ROU,2021-04-21,0.4223
Romania,ROU,2021-04-22,0.4278
Romania,ROU,2021-04-23,0.4358
Romania,ROU,2021-04-24,0.44210000000000005
Romania,ROU,2021-04-25,0.4459
Romania,ROU,2021-04-26,0.45
Romania,ROU,2021-04-27,0.4469
Romania,ROU,2021-04-28,0.441
Romania,ROU,2021-04-29,0.4358
Romania,ROU,2021-04-30,0.42700000000000005
Romania,ROU,2021-05-01,0.405
Romania,ROU,2021-05-02,0.3784
Romania,ROU,2021-05-03,0.3678
Romania,ROU,2021-05-04,0.3685
Romania,ROU,2021-05-05,0.3764
Romania,ROU,2021-05-06,0.39130000000000004
Romania,ROU,2021-05-07,0.4016
Romania,ROU,2021-05-08,0.43920000000000003
Romania,ROU,2021-05-09,0.4857
Romania,ROU,2021-05-10,0.5101
Romania,ROU,2021-05-11,0.5251
Romania,ROU,2021-05-12,0.5329
Romania,ROU,2021-05-13,0.5349
Romania,ROU,2021-05-14,0.5482
Romania,ROU,2021-05-15,0.5544
Romania,ROU,2021-05-16,0.5527000000000001
Romania,ROU,2021-05-17,0.5491
Romania,ROU,2021-05-18,0.5425
Romania,ROU,2021-05-19,0.5349
Romania,ROU,2021-05-20,0.5235000000000001
Romania,ROU,2021-05-21,0.5047
Romania,ROU,2021-05-22,0.4723
Russia,RUS,2020-12-16,0.0023
Russia,RUS,2020-12-17,0.0023
Russia,RUS,2020-12-18,0.0023
Russia,RUS,2020-12-19,0.0023
Russia,RUS,2020-12-20,0.0023
Russia,RUS,2020-12-21,0.0023
Russia,RUS,2020-12-22,0.0023
Russia,RUS,2020-12-23,0.0086
Russia,RUS,2020-12-24,0.015000000000000001
Russia,RUS,2020-12-25,0.0213
Russia,RUS,2020-12-26,0.027600000000000003
Russia,RUS,2020-12-27,0.0339
Russia,RUS,2020-12-28,0.0403
Russia,RUS,2020-12-29,0.0466
Russia,RUS,2020-12-30,0.0466
Russia,RUS,2020-12-31,0.0466
Russia,RUS,2021-01-01,0.0466
Russia,RUS,2021-01-02,0.0466
Russia,RUS,2021-01-03,0.0417
Russia,RUS,2021-01-04,0.0368
Russia,RUS,2021-01-05,0.032
Russia,RUS,2021-01-06,0.027100000000000003
Russia,RUS,2021-01-07,0.0222
Russia,RUS,2021-01-08,0.0173
Russia,RUS,2021-01-09,0.0125
Russia,RUS,2021-01-10,0.0125
Russia,RUS,2021-01-11,0.0125
Russia,RUS,2021-01-12,0.0125
Russia,RUS,2021-01-13,0.0125
Russia,RUS,2021-01-14,0.0193
Russia,RUS,2021-01-15,0.0262
Russia,RUS,2021-01-16,0.033100000000000004
Russia,RUS,2021-01-17,0.04
Russia,RUS,2021-01-18,0.046900000000000004
Russia,RUS,2021-01-19,0.0538
Russia,RUS,2021-01-20,0.060700000000000004
Russia,RUS,2021-01-21,0.060700000000000004
Russia,RUS,2021-01-22,0.060700000000000004
Russia,RUS,2021-01-23,0.060700000000000004
Russia,RUS,2021-01-24,0.060700000000000004
Russia,RUS,2021-01-25,0.060700000000000004
Russia,RUS,2021-01-26,0.060700000000000004
Russia,RUS,2021-01-27,0.060700000000000004
Russia,RUS,2021-01-28,0.060700000000000004
Russia,RUS,2021-01-29,0.060700000000000004
Russia,RUS,2021-01-30,0.060700000000000004
Russia,RUS,2021-01-31,0.060700000000000004
Russia,RUS,2021-02-01,0.060700000000000004
Russia,RUS,2021-02-02,0.060700000000000004
Russia,RUS,2021-02-03,0.060700000000000004
Russia,RUS,2021-02-04,0.060700000000000004
Russia,RUS,2021-02-05,0.060700000000000004
Russia,RUS,2021-02-06,0.060700000000000004
Russia,RUS,2021-02-07,0.060700000000000004
